안전표지일련번호,도로종류,도로노선번호,도로노선명,도로노선방향,도로형태,차로수,도로폭,소재지도로명주소,소재지지번주소,위도,경도,안전표지구분,안전표지종별일련번호,주행제한속도,안전표지설명,지주형식,제2외국어표기여부,설치일자,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
38070-SS-03447-02,시도,,분성로261번길,03,01,2,10,,경상남도 김해시 봉황동 409-9,35.233596,128.8747118,02,226,,서행,01,Y,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-00473-02,시도,,분성로3번길,03,01,2,6,,경상남도 김해시 내동 245-1,35.24690827,128.8629116,02,219,,주차금지,03,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03447-01,시도,,분성로261번길,03,01,2,10,,경상남도 김해시 봉황동 409-9,35.233596,128.8747118,01,105,,ㅓ자형 교차로,01,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03446-03,시도,,부곡로,03,01,4,16,,경상남도 김해시 부곡동 841,35.2079865,128.8031012,04,428,,견인지역,02,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03446-02,시도,,부곡로,03,01,4,16,,경상남도 김해시 부곡동 841,35.2079865,128.8031012,04,405,,시간,02,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03446-01,시도,,부곡로,03,01,4,16,,경상남도 김해시 부곡동 841,35.2079865,128.8031012,02,219,,주차금지,02,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03445-01,시도,,전하로176번길,03,01,2,15,,경상남도 김해시 전하동 40-1,35.2237616,128.8748754,03,322,,횡단보도,01,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-01639-03,시도,,활천로,03,01,2,10,경상남도 김해시 인제로51번길 42,경상남도 김해시 삼정동 635-1,35.23307866,128.9006647,01,133,,어린이보호,03,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03444-02,시도,,전하로176번길,03,01,2,15,,경상남도 김해시 전하동 1252-9,35.22411789,128.8738568,02,226,,서행,01,Y,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03444-01,시도,,전하로176번길,03,01,2,15,,경상남도 김해시 전하동 1252-9,35.22411789,128.8738568,01,140,,위험,01,Y,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03443-02,시도,,분성로261번길,03,01,2,12,,경상남도 김해시 봉황동 458-15,35.23296766,128.8740161,02,219,,주차금지,03,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03443-01,시도,,분성로261번길,03,01,2,12,,경상남도 김해시 봉황동 458-15,35.23296766,128.8740161,02,219,,주차금지,03,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03442-02,시도,,전하로176번길,03,01,2,15,경상남도 김해시 전하로176번길 71,경상남도 김해시 전하동 439,35.2230273,128.8740625,04,428,,견인지역,02,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-00473-01,시도,,분성로3번길,03,01,2,6,,경상남도 김해시 내동 245-1,35.24690827,128.8629116,02,219,,주차금지,03,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03442-01,시도,,전하로176번길,03,01,2,15,경상남도 김해시 전하로176번길 71,경상남도 김해시 전하동 439,35.2230273,128.8740625,02,219,,주차금지,02,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03441-01,시도,,가락로332번길,03,01,3,14,,경상남도 김해시 구산동 590,35.25434713,128.8712438,01,132,,횡단보도,03,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03248-03,시도,,대청로,03,01,8,36,,경상남도 김해시 부곡동 801-5,35.20700296,128.8012642,04,427,,해제,03,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03248-02,시도,,대청로,03,01,8,36,,경상남도 김해시 부곡동 801-5,35.20700296,128.8012642,02,224,40,최고속도제한,03,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03248-01,시도,,대청로,03,01,8,36,,경상남도 김해시 부곡동 801-5,35.20700296,128.8012642,03,311,,유턴,03,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-00456-01,일반국도,58,김해대로,03,05,6,37,,경상남도 김해시 삼계동 1519-1,35.27043669,128.8604941,01,107,,우합류도로,03,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03247-02,시도,,삼안로24번길,03,02,2,10,,경상남도 김해시 지내동 277-9,35.232991,128.9189515,02,218,,정차/주차금지,01,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03247-01,시도,,삼안로24번길,03,02,2,10,,경상남도 김해시 지내동 277-9,35.232991,128.9189515,02,218,,정차/주차금지,01,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03246-01,시도,,율하6로,03,01,6,32,,경상남도 김해시 장유동 927,35.1704997,128.8274379,03,313,,우측면통행,01,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03245-02,시도,,해반천로,03,01,2,10,,경상남도 김해시 구산동 264-3,35.25424933,128.8702885,02,218,,정차/주차금지,03,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03633-02,시도,,월산로,03,01,3,17,경상남도 김해시 월산로 62,경상남도 김해시 부곡동 1157-6,35.20157232,128.8064043,04,428,,견인지역,01,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03245-01,시도,,해반천로,03,01,2,10,,경상남도 김해시 구산동 264-3,35.25424933,128.8702885,02,218,,정차/주차금지,03,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03244-01,시도,,율하6로,03,01,6,34,,경상남도 김해시 장유동 927,35.1704997,128.8274379,03,317,,자전거 및 보행자 통행구분,03,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03243-02,시도,,율하6로,03,01,6,34,,경상남도 김해시 장유동 927,35.1704997,128.8274379,02,218,,정차/주차금지,03,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03243-01,시도,,율하6로,03,01,6,34,,경상남도 김해시 장유동 927,35.1704997,128.8274379,02,224,50,최고속도제한,03,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03242-01,시도,,대청로,03,01,8,36,,경상남도 김해시 부곡동 801-1,35.2092154,128.8031541,03,322,,횡단보도,02,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03241-02,시도,,구지로112번길,03,01,2,8.5,,경상남도 김해시 대성동 423-2,35.2364196,128.8753013,02,219,,주차금지,03,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-00455-01,시도,,대청계곡길,03,01,2,6,,경상남도 김해시 대청동 산 112-8,35.1831266,128.7785764,01,129,,과속방지턱,01,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03241-01,시도,,구지로112번길,03,01,2,8.5,,경상남도 김해시 대성동 423-2,35.2364196,128.8753013,02,219,,주차금지,03,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03240-01,시도,,해반천로,03,01,2,9,,경상남도 김해시 구산동 264-3,35.25424933,128.8702885,02,228,,양보,01,Y,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03239-01,시도,,율하6로,03,01,4,34,,경상남도 김해시 장유동 927,35.1704997,128.8274379,03,313,,우측면통행,01,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03633-01,시도,,월산로,03,01,3,17,경상남도 김해시 월산로 62,경상남도 김해시 부곡동 1157-6,35.20157232,128.8064043,02,218,,정차/주차금지,01,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03238-02,시도,,삼안로,03,01,4,20,경상남도 김해시 삼안로 9,경상남도 김해시 안동 256-40,35.2301725,128.9176976,02,219,,주차금지,03,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03238-01,시도,,삼안로,03,01,4,20,경상남도 김해시 삼안로 9,경상남도 김해시 안동 256-40,35.2301725,128.9176976,02,219,,주차금지,03,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03237-02,시도,,해반천로,03,01,2,9,,경상남도 김해시 구산동 1072-13,35.25466844,128.8702096,04,416,,표지설명,01,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03237-01,시도,,해반천로,03,01,2,9,,경상남도 김해시 구산동 1072-13,35.25466844,128.8702096,02,205,,이륜자동차 및 원동기장치 자전거 통행금지,01,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03236-02,시도,,율하6로,03,01,4,34,,경상남도 김해시 장유동 927,35.1704997,128.8274379,02,218,,정차/주차금지,03,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03236-01,시도,,율하6로,03,01,4,34,,경상남도 김해시 장유동 927,35.1704997,128.8274379,02,224,50,최고속도제한,03,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03235-02,시도,,대청로,03,01,8,36,,경상남도 김해시 부곡동 841,35.2079865,128.8031012,04,416,,표지설명,01,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-00454-02,시도,,반룡로,03,01,6,31,,경상남도 김해시 삼문동 596,35.1909528,128.8088784,02,219,,주차금지,02,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-00045-01,시도,,번화1로,03,01,4,17,,경상남도 김해시 대청동 303-1,35.19113543,128.800839,03,322,,횡단보도,02,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03235-01,시도,,대청로,03,01,8,36,,경상남도 김해시 부곡동 841,35.2079865,128.8031012,02,218,,정차/주차금지,01,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03632-01,시도,,가야로405번길,01,01,1,4,,경상남도 김해시 동상동 61-1,35.24084744,128.8879622,02,226,,서행,01,Y,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03234-02,시도,,해반천로,03,01,2,9,,경상남도 김해시 구산동 1072-13,35.25466844,128.8702096,04,428,,견인지역,02,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03234-01,시도,,해반천로,03,01,2,9,,경상남도 김해시 구산동 1072-13,35.25466844,128.8702096,02,218,,정차/주차금지,02,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03233-02,지방도,1020,전하로,03,01,4,20,경상남도 김해시 전하로7번길 4,경상남도 김해시 풍유동 68-1,35.22135825,128.8493125,02,224,50,최고속도제한,02,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03233-01,지방도,1020,전하로,03,01,4,20,경상남도 김해시 전하로7번길 4,경상남도 김해시 풍유동 68-1,35.22135825,128.8493125,02,218,,정차/주차금지,02,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03232-02,시도,,삼안로,03,02,4,20,,경상남도 김해시 안동 256-3,35.23251882,128.9171349,04,407,,신호등화 상태,03,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03232-01,시도,,삼안로,03,02,4,20,,경상남도 김해시 안동 256-3,35.23251882,128.9171349,03,329,,비보호 좌회전,03,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03231-01,시도,,해반천로,03,01,2,9,,경상남도 김해시 구산동 530-10,35.25322556,128.8706745,01,129,,과속방지턱,01,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03230-02,지방도,1020,전하로,03,01,4,20,,경상남도 김해시 풍유동 77-6,35.22087601,128.8516202,02,218,,정차/주차금지,02,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03230-01,지방도,1020,전하로,03,01,4,20,,경상남도 김해시 풍유동 77-6,35.22087601,128.8516202,02,224,50,최고속도제한,02,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-00454-01,시도,,반룡로,03,01,6,31,,경상남도 김해시 삼문동 596,35.1909528,128.8088784,02,224,50,최고속도제한,02,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03631-02,시도,,월산로,03,01,3,16,,경상남도 김해시 부곡동 1157-6,35.20157232,128.8064006,04,415,,통행주의,03,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03194-03,시도,,해반천로,03,01,1,7,,경상남도 김해시 구산동 1072-13,35.25466844,128.8702096,02,226,,서행,03,Y,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-00452-02,시도,,번화1로84번길,03,01,3,18,,경상남도 김해시 삼문동 61-5,35.1963686,128.8025004,02,218,,정차/주차금지,02,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03194-02,시도,,해반천로,03,01,1,7,,경상남도 김해시 구산동 1072-13,35.25466844,128.8702096,02,219,,주차금지,03,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03194-01,시도,,해반천로,03,01,1,7,,경상남도 김해시 구산동 1072-13,35.25466844,128.8702096,01,129,,과속방지턱,03,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03193-01,시도,,삼안로,03,02,4,20,,경상남도 김해시 지내동 329,35.23187856,128.9178281,02,218,,정차/주차금지,02,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03192-02,시도,,해반천로,03,01,2,9,,경상남도 김해시 구산동 1072-13,35.25466844,128.8702096,04,416,,표지설명,01,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03192-01,시도,,해반천로,03,01,2,9,,경상남도 김해시 구산동 1072-13,35.25466844,128.8702096,02,205,,이륜자동차 및 원동기장치 자전거 통행금지,01,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03191-01,지방도,1020,전하로,03,01,4,20,,경상남도 김해시 흥동 136-6,35.2206467,128.8595546,04,425,,거리,03,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03190-02,시도,,율하1로,03,01,6,26,,경상남도 김해시 율하동 1426,35.1719411,128.821375,02,219,,주차금지,02,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03190-01,시도,,율하1로,03,01,6,26,,경상남도 김해시 율하동 1426,35.1719411,128.821375,02,224,50,최고속도제한,02,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03631-01,시도,,월산로,03,01,3,16,,경상남도 김해시 부곡동 1157-6,35.20157232,128.8064006,02,224,30,최고속도제한,03,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-01775-02,시도,,덕정로,03,02,2,42,,경상남도 김해시 관동동 477,35.17960273,128.7934571,03,325,,자전거 횡단보도,03,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03189-01,시도,,구지로148번길,03,01,2,7.5,,경상남도 김해시 대성동 163-2,35.2384109,128.8794882,02,219,,주차금지,03,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03188-02,지방도,1020,전하로,03,01,4,20,,경상남도 김해시 흥동 53-6,35.22092622,128.8601637,02,218,,정차/주차금지,02,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-00452-01,시도,,번화1로84번길,03,01,3,18,,경상남도 김해시 삼문동 61-5,35.1963686,128.8025004,01,105,,ㅓ자형 교차로,02,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03188-01,지방도,1020,전하로,03,01,4,20,,경상남도 김해시 흥동 53-6,35.22092622,128.8601637,02,224,50,최고속도제한,02,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
38070-SS-03187-02,지방도,1020,전하로,03,01,4,20,,경상남도 김해시 흥동 95-1,35.2206521,128.8602517,02,218,,정차/주차금지,02,N,,경상남도 김해시청,055-330-3555,2026-02-04,5350000,경상남도 김해시
