무인교통단속카메라관리번호,시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,설치장소,단속구분,제한속도,단속구간위치구분,과속단속구간길이,보호구역구분,설치연도,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
H9814,부산광역시,기장군,군도,15,죽성로,3,,부산광역시 기장군 기장읍 죽성리 86,35.242407,129.244224,"죽성초등학교앞(어린이보호구역,원죽1리마을회관→죽성항)",1,30,,,2,2022,부산광역시경찰청,051-899-2153,2026-04-06,1320000,경찰청
H9813,부산광역시,기장군,시도,2305,차성로,3,,부산광역시 기장군 기장읍 대라리 191,35.235672,129.213114,"공임나라앞(어린이보호구역,대청초교,대라리R→대청중)",1,30,,,2,2022,부산광역시경찰청,051-899-2153,2026-04-06,1320000,경찰청
H9812,부산광역시,해운대구,시도,91,반송로,3,,부산광역시 해운대구 반송동 363-29,35.231208,129.151414,"창신어린이집앞(어린이보호구역,윗반송역→영산대역)",2,50,,,2,2022,부산광역시경찰청,051-899-2153,2026-04-06,1320000,경찰청
H9811,부산광역시,해운대구,시도,4004,재반로,3,,부산광역시 해운대구 재송동 1065-1,35.191499,129.127983,"재송현대@앞교차로(어린이보호구역,반산초교,재송중→동부지청어귀R)",2,30,,,2,2022,부산광역시경찰청,051-899-2153,2026-04-06,1320000,경찰청
H9810,부산광역시,해운대구,시도,,해운대로452번길,3,,부산광역시 해운대구 우동 997-4,35.163361,129.142081,"경동@104동앞(어린이보호구역,해강초교,요트장삼거리→승당삼거리)",2,50,,,2,2022,부산광역시경찰청,051-899-2153,2026-04-06,1320000,경찰청
H9809,부산광역시,해운대구,시도,,마린시티2로,3,,부산광역시 해운대구 우동 1411,35.157687,129.145216,"맞은편(어린이보호구역,해원초교)",2,30,,,2,2022,부산광역시경찰청,051-899-2153,2026-04-06,1320000,경찰청
H9808,부산광역시,해운대구,시도,2003,해운대해변로,3,,부산광역시 해운대구 중동 1443-1,35.163516,129.168232,"비치베르빌@앞(어린이보호구역,해운대초교,해운대온천R→중동사거리)",2,50,,,2,2022,부산광역시경찰청,051-899-2153,2026-04-06,1320000,경찰청
H9807,부산광역시,해운대구,시도,,세실로,3,,부산광역시 해운대구 좌동 1318,35.167536,129.180783,"푸른어린이집 맞은편(어린이보호구역,신곡중사거리→장산역)",2,30,,,2,2022,부산광역시경찰청,051-899-2153,2026-04-06,1320000,경찰청
H9806,부산광역시,해운대구,시도,4006,좌동순환로,3,,부산광역시 해운대구 좌동 1343,35.169706,129.166611,"신도초등학교(어린이보호구역,중동역→신도고교)",2,50,,,2,2022,부산광역시경찰청,051-899-2153,2026-04-06,1320000,경찰청
H9805,부산광역시,해운대구,시도,,대천로,3,,부산광역시 해운대구 좌동 1351,35.168691,129.167967,"해운대순복음교회 맞은편(어린이보호구역,신도초교,한일@→해운대세무서)",2,30,,,2,2022,부산광역시경찰청,051-899-2153,2026-04-06,1320000,경찰청
H9856,경기도,김포시,시도,,봉화로182번길,3,,경기도 김포시 북변동 765,37.6286471,126.7026741,NH농협은행 앞 어린이보호구역(김포서초교)(서초교앞사거리→걸포북변역),2,30,,,2,2023,경기도남부경찰청,031-888-3952,2026-04-06,1320000,경찰청
H9855,경기도,김포시,시도,,김포한강7로22번길,3,,경기도 김포시 마산동 677,37.6404464,126.6342748,솔터초교 앞 삼거리 어린이보호구역(솔터마을입구삼거리→솔터고교),2,30,,,2,2023,경기도남부경찰청,031-888-3952,2026-04-06,1320000,경찰청
H9854,경기도,김포시,시도,,김포한강9로,3,,경기도 김포시 구래동 6893-5,37.6407241,126.6266055,나비초교 앞 사거리 어린이보호구역(나비마을사거리→변전소사거리),2,30,,,2,2023,경기도남부경찰청,031-888-3952,2026-04-06,1320000,경찰청
H9853,경기도,김포시,시도,,신곡로,3,,경기도 김포시 고촌읍 신곡리 1182,37.6054581,126.7734473,고촌초교 앞 삼거리 어린이보호구역(청도솔리움아파트→고촌중교),2,30,,,2,2023,경기도남부경찰청,031-888-3952,2026-04-06,1320000,경찰청
H9852,경기도,김포시,시도,,걸포로,3,,경기도 김포시 걸포동 1575,37.6338981,126.7066921,걸포초교 후문 삼거리 어린이보호구역(걸포초교사거리→걸포삼거리),2,30,,,2,2023,경기도남부경찰청,031-888-3952,2026-04-06,1320000,경찰청
H9851,경기도,성남시,시도,,위례동로,3,,경기도 성남시 수정구 창곡동 568-1,37.4658761,127.1480771,위례한빛초교 앞 어린이보호구역(힐스테이트위례아파트→위례한빛고교),2,30,,,2,2023,경기도남부경찰청,031-888-3952,2026-04-06,1320000,경찰청
H9850,경기도,성남시,시도,,판교로,3,,경기도 성남시 분당구 야탑동 198-1,37.4055011,127.1447851,상탑초교 앞 삼거리 어린이보호구역(돌마사거리→야탑고교),2,30,,,2,2023,경기도남부경찰청,031-888-3952,2026-04-06,1320000,경찰청
H9849,경기도,성남시,시도,,누엣공원로,3,,경기도 성남시 분당구 이매동 129-2,37.3903111,127.1254921,누엣길어린이공원앞 어린이보호구역(KDLP창의샘)(분당소방서→청구6단지),2,30,,,2,2023,경기도남부경찰청,031-888-3952,2026-04-06,1320000,경찰청
H9848,경기도,성남시,시도,,금곡로,3,,경기도 성남시 분당구 금곡동 214,37.3544571,127.1147171,청솔초교 앞 어린이보호구역(청솔중교→돌마교사거리 ),2,30,,,2,2023,경기도남부경찰청,031-888-3952,2026-04-06,1320000,경찰청
H9847,경기도,성남시,시도,,금곡로25번길,3,,경기도 성남시 분당구 구미동 198-4,37.3444061,127.1119981,구미동어린이집 어린이보호구역(오리공원→구미1동행정복지센터),2,30,,,2,2023,경기도남부경찰청,031-888-3952,2026-04-06,1320000,경찰청
H9846,경기도,성남시,시도,,금곡로25번길,3,,경기도 성남시 분당구 구미동 198-4,37.3444541,127.1120721,구미동어린이집 어린이보호구역(구미1동행정복지센터→오리공원),2,30,,,2,2023,경기도남부경찰청,031-888-3952,2026-04-06,1320000,경찰청
H9845,경기도,성남시,시도,,미금로,3,,경기도 성남시 분당구 구미동 95-3,37.3447361,127.1161111,주공5단지아파트 504동 앞 어린이보호구역(오리초교)(구미교→미금초교),2,30,,,2,2023,경기도남부경찰청,031-888-3952,2026-04-06,1320000,경찰청
H9844,경기도,성남시,시도,,자혜로17번길,3,,경기도 성남시 중원구 금광동 4848,37.4529191,127.1626611,선경유치원 앞 어린이보호구역(삼익금광1차아파트→상원초교),1,30,,,2,2023,경기도남부경찰청,031-888-3952,2026-04-06,1320000,경찰청
H9843,경기도,성남시,시도,,성남대로172번길,3,,경기도 성남시 분당구 금곡동 214,37.3544571,127.1147171,즐거운유치원 앞 어린이보호구역(구미1동행정복지센터→미금역),1,30,,,2,2023,경기도남부경찰청,031-888-3952,2026-04-06,1320000,경찰청
H9842,경기도,성남시,시도,,돌마로,3,,경기도 성남시 분당구 야탑동 197-1,37.4092671,127.1437161,성은학교 앞 어린이보호구역(상탑사거리→도촌사거리),1,50,,,2,2023,경기도남부경찰청,031-888-3952,2026-04-06,1320000,경찰청
H9841,경기도,김포시,지방도,56,군하로,3,,경기도 김포시 월곶면 군하리 440-20,37.7156871,126.5529071,농협자재센터 월곶지점 어린이보호구역(월곶초교)(김포CC삼거리→군하교),1,30,,,2,2023,경기도남부경찰청,031-888-3952,2026-04-06,1320000,경찰청
H9840,경기도,성남시,시도,,단대로,3,,경기도 성남시 수정구 단대동 79,37.4530481,127.1565261,단대초교 후문 어린이보호구역(단대공원→남한산성입구역),1,30,,,2,2023,경기도남부경찰청,031-888-3952,2026-04-06,1320000,경찰청
H9839,경기도,김포시,시도,,율생중앙로,3,,경기도 김포시 대곶면 율생리 457-36,37.6514771,126.5832631,장수건강원 앞 어린이보호구역(대곶초교)(대곶사거리→대곶면보건지소),1,30,,,2,2023,경기도남부경찰청,031-888-3952,2026-04-06,1320000,경찰청
H9838,경기도,평택시,시도,,기산2길,3,,경기도 평택시 현덕면 기산리 산 39-35,36.9378891,126.9180751,가사초교앞사거리 어린이보호구역(서해로→권관4리마을회관),1,30,,,2,2023,경기도남부경찰청,031-888-3952,2026-04-06,1320000,경찰청
H9837,경기도,안산시,시도,,대부중앙로,3,,경기도 안산시 단원구 대부북동 221-2,37.2458203,126.5811318,대부초교 앞 삼거리 어린이보호구역(대부우체국→대부고교),1,30,,,2,2023,경기도남부경찰청,031-888-3952,2026-04-06,1320000,경찰청
H9836,경기도,김포시,시도,,서암로,3,,경기도 김포시 통진읍 서암리 431-4,37.6974941,126.6019041,선진아파트 교차로 어린이보호구역(서암초교)(서암삼거리→서암초교),1,30,,,2,2023,경기도남부경찰청,031-888-3952,2026-04-06,1320000,경찰청
H9835,경기도,군포시,시도,,용호2로,3,,경기도 군포시 당동 891,37.3425391,126.9403361,용호초교 앞 어린이보호구역(용호사거리→평생학습원사거리),1,30,,,2,2023,경기도남부경찰청,031-888-3952,2026-04-06,1320000,경찰청
H9834,경기도,화성시,시도,,동탄순환대로,3,,경기도 화성시 동탄구 목동 489-1,37.1860828,127.1233878,한율초교 앞 어린이보호구역(동탄목동초교→창의고교),1,30,,,2,2023,경기도남부경찰청,031-888-3952,2026-04-06,1320000,경찰청
H9833,경기도,오산시,시도,,수청로,3,,경기도 오산시 수청동 579,37.1719141,127.0586911,시립매홀어린이집 앞 삼거리 어린이보호구역(물향기수목원→수청동제1어린이공원),1,30,,,2,2023,경기도남부경찰청,031-888-3952,2026-04-06,1320000,경찰청
H9832,경기도,오산시,시도,,수청로,3,,경기도 오산시 수청동 579,37.1716151,127.0586431,시립매홀어린이집 앞 삼거리 어린이보호구역(수청동제1어린이공원→물향기수목원),1,30,,,2,2023,경기도남부경찰청,031-888-3952,2026-04-06,1320000,경찰청
H9831,경기도,김포시,시도,,김포대로926번길,3,,경기도 김포시 북변동 810,37.6238171,126.7178441,금파중학교 앞 어린이보호구역(금파초교사거리→사우제3어린이공원),1,30,,,2,2023,경기도남부경찰청,031-888-3952,2026-04-06,1320000,경찰청
H9882,전북특별자치도,김제시,일반국도,23,국도대체우회도로,2,,전북특별자치도 김제시 흥사동 650-1,35.8357177,126.8991453,흥사교차로 종점(정읍→김제),99,80,2,7,99,2021,전북특별자치도경찰청,063-280-8153,2026-04-06,1320000,경찰청
H9881,전북특별자치도,김제시,일반국도,23,국도대체우회도로,1,,전북특별자치도 김제시 명덕동 474-71,35.7941991,126.8427015,연정교차로 시점(정읍→김제),99,80,1,7,99,2021,전북특별자치도경찰청,063-280-8153,2026-04-06,1320000,경찰청
H9880,전북특별자치도,김제시,일반국도,23,국도대체우회도로,2,,전북특별자치도 김제시 명덕동 480-1,35.7941729,126.8424637,연정교차로 종점(김제→정읍),99,80,2,7,99,2021,전북특별자치도경찰청,063-280-8153,2026-04-06,1320000,경찰청
H9879,전북특별자치도,김제시,일반국도,23,국도대체우회도로,1,,전북특별자치도 김제시 백산면 하정리 산 86-8,35.8359081,126.8991465,흥사교차로 시점(김제→정읍),99,80,1,7,99,2021,전북특별자치도경찰청,063-280-8153,2026-04-06,1320000,경찰청
H9878,전북특별자치도,김제시,일반국도,23,하공로,1,,전북특별자치도 김제시 백산면 상정리 산 62-30,35.8378186,126.9088565,흥사교차로 전(익산→김제),2,60,,,99,2022,전북특별자치도경찰청,063-280-8153,2026-04-06,1320000,경찰청
H9877,전북특별자치도,전주시,지방도,712,우림로,2,,전북특별자치도 전주시 완산구 용복동 8-12,35.7745676,127.0960286,망월마을 앞(금산사→전주),2,50,,,99,2023,전북특별자치도경찰청,063-280-8153,2026-04-06,1320000,경찰청
H9876,전북특별자치도,전주시,지방도,712,우림로,1,,전북특별자치도 전주시 완산구 용복동 8-13,35.7746996,127.0957848,망월마을 앞(전주→금산사),2,50,,,99,2023,전북특별자치도경찰청,063-280-8153,2026-04-06,1320000,경찰청
H9875,경기도,이천시,시도,,영창로,2,,경기도 이천시 안흥동 352-3,37.2810111,127.4555231,안흥초교사거리 어린이보호구역(서희청소년문화센터→갈산주공3단지아파트),2,30,,,2,2023,경기도남부경찰청,031-888-3952,2026-04-06,1320000,경찰청
H9874,경기도,수원시,시도,,수일로,1,,경기도 수원시 장안구 파장동 399-7,37.3100941,127.0002911,수일초교 앞 어린이보호구역(한화포레나수원장안아파트→경기과학고교),2,30,,,2,2023,경기도남부경찰청,031-888-3952,2026-04-06,1320000,경찰청
H9873,경기도,이천시,지방도,70,이섭대천로,3,,경기도 이천시 증포동 434,37.2950861,127.4566951,증포초교 앞 삼거리 어린이보호구역(이마트사거리→증포사거리),2,30,,,2,2023,경기도남부경찰청,031-888-3952,2026-04-06,1320000,경찰청
H9872,경기도,이천시,시도,,갈산로,3,,경기도 이천시 증포동 93-6,37.2892001,127.4602211,(증포사거리→큰산아파트),2,30,,,2,2023,경기도남부경찰청,031-888-3952,2026-04-06,1320000,경찰청
H9871,경기도,이천시,시도,,경충대로,3,,경기도 이천시 장호원읍 이황리 589,37.1447131,127.5889421,이황초교삼거리 어린이보호구역(원하삼거리→이황1리삼거리),2,50,,,2,2023,경기도남부경찰청,031-888-3952,2026-04-06,1320000,경찰청
H9870,경기도,이천시,시도,,청백리로,3,,경기도 이천시 백사면 도지리 13-16,37.3077374,127.4834614,도지초교 정문 어린이보호구역(모전리현대아파트→우곡보건진료소),2,30,,,2,2023,경기도남부경찰청,031-888-3952,2026-04-06,1320000,경찰청
H9869,경기도,이천시,지방도,329,진상미로,3,,경기도 이천시 모가면 송곡리 297-2,37.1519381,127.4832621,송곡초교 앞 어린이보호구역(송곡2교→옥천교),2,30,,,2,2023,경기도남부경찰청,031-888-3952,2026-04-06,1320000,경찰청
H9868,경기도,이천시,시도,,경충대로2003번길,3,,경기도 이천시 대월면 사동리 산 77-30,37.2409551,127.4874561,사동초교 후문 사거리 어린이보호구역(해룡천→SK하이닉스),2,30,,,2,2023,경기도남부경찰청,031-888-3952,2026-04-06,1320000,경찰청
H9867,경기도,오산시,시도,,독산성로,3,,경기도 오산시 지곶동 343-22,37.1794101,127.0168181,성심학교 입구 삼거리 어린이보호구역(독산성음식문화거리→세마교),2,30,,,2,2023,경기도남부경찰청,031-888-3952,2026-04-06,1320000,경찰청
H9866,경기도,오산시,시도,,독산성로,3,,경기도 오산시 지곶동 553,37.1793201,127.0170851,성심학교 입구 삼거리 어린이보호구역(세마교→독산성음식문화거리),2,30,,,2,2023,경기도남부경찰청,031-888-3952,2026-04-06,1320000,경찰청
H9865,경기도,오산시,시도,,수청로,3,,경기도 오산시 내삼미동 891,37.1752971,127.0551101,물향기유치원 입구 사거리 어린이보호구역(세교고교→수청동제2어린이공원),2,30,,,2,2023,경기도남부경찰청,031-888-3952,2026-04-06,1320000,경찰청
H9864,경기도,오산시,시도,,수청로,3,,경기도 오산시 내삼미동 891,37.1753401,127.0548071,물향기유치원 입구 사거리 어린이보호구역(수청동제2어린이공원→세교고교),2,30,,,2,2023,경기도남부경찰청,031-888-3952,2026-04-06,1320000,경찰청
H9863,경기도,성남시,시도,,공원로436번길,3,,경기도 성남시 수정구 신흥동 116,37.4496981,127.1438131,신흥초교 앞 어린이보호구역(신흥동성당→수정구청),2,30,,,2,2023,경기도남부경찰청,031-888-3952,2026-04-06,1320000,경찰청
